date	CPU 1	CPU 2	CPU 3	CPU 4
28064	0.05	0.11	0.05	0.21
28065	0.05	0.11	0.05	0.21
28066	0.05	0.11	0.05	2.84
28067	1.89	3.79	1.89	2.84
28068	1.89	3.79	1.89	2.84
28069	1.89	3.79	1.89	2.84
28070	1.89	3.79	1.89	2.84
28071	1.89	3.79	1.89	0.17
28072	0.12	0.23	0.12	0.17
28073	0.12	0.23	0.12	0.17
28074	0.12	0.23	0.12	0.17
28075	0.12	0.23	0.12	0.17
28076	0.12	0.23	0.12	3.78
28077	1.89	2.84	1.89	3.78
28078	1.89	2.84	1.89	3.78
28079	1.89	2.84	1.89	3.78
28080	1.89	2.84	1.89	3.78
28081	1.89	2.84	1.89	0.20
28082	0.10	0.15	0.10	0.20
28083	0.10	0.15	0.10	0.20
28084	0.10	0.15	0.10	0.20
28085	0.10	0.15	0.10	0.20
28086	0.10	0.15	0.10	2.84
28087	1.90	4.74	1.90	2.84
28088	1.90	4.74	1.90	2.84
28089	1.90	4.74	1.90	2.84
28090	1.90	4.74	1.90	2.84
28091	1.90	4.74	1.90	0.15
28092	0.10	0.25	0.10	0.15
28093	0.10	0.25	0.10	0.15
28094	0.10	0.25	0.10	0.15
28095	0.10	0.25	0.10	0.15
28096	0.10	0.25	0.10	2.85
28097	1.90	3.79	1.90	2.85
28098	1.90	3.79	1.90	2.85
28099	1.90	3.79	1.90	2.85
28100	1.90	3.79	1.90	2.85
28101	1.90	3.79	1.90	0.19
28102	0.13	0.26	0.13	0.19
28103	0.13	0.26	0.13	0.19
28104	0.13	0.26	0.13	0.19
28105	0.13	0.26	0.13	0.19
28106	0.13	0.26	0.13	6.60
28107	6.60	4.71	2.83	6.60
28108	6.60	4.71	2.83	6.60
28109	6.60	4.71	2.83	6.60
28110	6.60	4.71	2.83	6.60
28111	6.60	4.71	2.83	0.41
28112	0.41	0.29	0.17	0.41
28113	0.41	0.29	0.17	0.41
28114	0.41	0.29	0.17	0.41
28115	0.41	0.29	0.17	0.41
28116	0.41	0.29	0.17	3.78
28117	2.83	2.83	0.94	3.78
28118	2.83	2.83	0.94	3.78
28119	2.83	2.83	0.94	3.78
28120	2.83	2.83	0.94	3.78
28121	2.83	2.83	0.94	0.22
28122	0.17	0.17	0.06	0.22
28123	0.17	0.17	0.06	0.22
28124	0.17	0.17	0.06	0.22
28125	0.17	0.17	0.06	0.22
28126	0.17	0.17	0.06	3.78
28127	2.84	2.84	1.89	3.78
28128	2.84	2.84	1.89	3.78
28129	2.84	2.84	1.89	3.78
28130	2.84	2.84	1.89	3.78
28131	2.84	2.84	1.89	0.22
28132	0.17	0.17	0.11	0.22
28133	0.17	0.17	0.11	0.22
28134	0.17	0.17	0.11	0.22
28135	0.17	0.17	0.11	0.22
28136	0.17	0.17	0.11	3.73
28137	1.87	4.67	1.87	3.73
28138	1.87	4.67	1.87	3.73
28139	1.87	4.67	1.87	3.73
28140	1.87	4.67	1.87	3.73
28141	1.87	4.67	1.87	0.22
28142	0.11	0.28	0.11	0.22
28143	0.11	0.28	0.11	0.22
28144	0.11	0.28	0.11	0.22
28145	0.11	0.28	0.11	0.22
28146	0.11	0.28	0.11	2.76
28147	3.69	3.69	2.76	2.76
28148	3.69	3.69	2.76	2.76
28149	3.69	3.69	2.76	2.76
28150	3.69	3.69	2.76	2.76
28151	3.69	3.69	2.76	0.19
28152	0.25	1.19	2.06	0.19
28153	0.25	1.19	2.06	0.19
28154	0.25	1.19	2.06	0.19
28155	0.25	1.19	2.06	0.19
28156	0.25	1.19	2.06	2.83
28157	3.78	2.89	2.94	2.83
28158	3.78	2.89	2.94	2.83
28159	3.78	2.89	2.94	2.83
28160	3.78	2.89	2.94	2.83
28161	3.78	2.89	2.94	0.16
28162	0.21	0.16	0.16	0.16
28163	0.21	0.16	0.16	0.16
28164	0.21	0.16	0.16	0.16
28165	0.21	0.16	0.16	0.16
28166	0.21	0.16	0.16	2.85
28167	1.90	3.80	1.90	2.85
28168	1.90	3.80	1.90	2.85
28169	1.90	3.80	1.90	2.85
28170	1.90	3.80	1.90	2.85
28171	1.90	3.80	1.90	0.14
28172	0.09	0.18	0.09	0.14
28173	0.09	0.18	0.09	0.14
28174	0.09	0.18	0.09	0.14
28175	0.09	0.18	0.09	0.14
28176	0.09	0.18	0.09	2.84
28177	1.89	1.89	1.89	2.84
28178	1.89	1.89	1.89	2.84
28179	1.89	1.89	1.89	2.84
28180	1.89	1.89	1.89	2.84
28181	1.89	1.89	1.89	0.14
28182	0.09	0.09	0.09	0.14
28183	0.09	0.09	0.09	0.14
28184	0.09	0.09	0.09	0.14
28185	0.09	0.09	0.09	0.14
28186	0.09	0.09	0.09	2.83
28187	2.83	3.78	0.94	2.83
28188	2.83	3.78	0.94	2.83
28189	2.83	3.78	0.94	2.83
28190	2.83	3.78	0.94	2.83
28191	2.83	3.78	0.94	0.17
28192	0.16	0.22	0.06	0.17
28193	0.16	0.22	0.06	0.17
28194	0.16	0.22	0.06	0.17
28195	0.16	0.22	0.06	0.17
28196	0.16	0.22	0.06	1.89
28197	2.83	2.83	0.94	1.89
28198	2.83	2.83	0.94	1.89
28199	2.83	2.83	0.94	1.89
28200	2.83	2.83	0.94	1.89
28201	2.83	2.83	0.94	0.11
28202	0.17	0.17	0.06	0.11
28203	0.17	0.17	0.06	0.11
28204	0.17	0.17	0.06	0.11
28205	0.17	0.17	0.06	0.11
28206	0.17	0.17	0.06	1.89
28207	0.00	1.89	0.00	1.89
28208	0.00	1.89	0.00	1.89
28209	0.00	1.89	0.00	1.89
28210	0.00	1.89	0.00	1.89
28211	0.00	1.89	0.00	0.20
28212	0.00	0.20	0.00	0.20
28213	0.00	0.20	0.00	0.20
28214	0.00	0.20	0.00	0.20
28215	0.00	0.20	0.00	0.20
28216	0.00	0.20	0.00	1.86
28217	0.93	1.86	1.86	1.86
28218	0.93	1.86	1.86	1.86
28219	0.93	1.86	1.86	1.86
28220	0.93	1.86	1.86	1.86
28221	0.93	1.86	1.86	0.13
28222	0.06	0.13	0.13	0.13
28223	0.06	0.13	0.13	0.13
28224	0.06	0.13	0.13	0.13
28225	0.06	0.13	0.13	0.13
28226	0.06	0.13	0.13	3.79
28227	0.95	0.95	1.90	3.79
28228	0.95	0.95	1.90	3.79
28229	0.95	0.95	1.90	3.79
28230	0.95	0.95	1.90	3.79
28231	0.95	0.95	1.90	0.22
28232	0.05	0.05	0.11	0.22
28233	0.05	0.05	0.11	0.22
28234	0.05	0.05	0.11	0.22
28235	0.05	0.05	0.11	0.22
28236	0.05	0.05	0.11	5.68
28237	1.89	2.84	2.84	5.68
28238	1.89	2.84	2.84	5.68
28239	1.89	2.84	2.84	5.68
28240	1.89	2.84	2.84	5.68
28241	1.89	2.84	2.84	0.30
28242	0.10	0.15	0.15	0.30
28243	0.10	0.15	0.15	0.30
28244	0.10	0.15	0.15	0.30
28245	0.10	0.15	0.15	0.30
28246	0.10	0.15	0.15	2.86
28247	0.95	3.81	0.95	2.86
28248	0.95	3.81	0.95	2.86
28249	0.95	3.81	0.95	2.86
28250	0.95	3.81	0.95	2.86
28251	0.95	3.81	0.95	1.12
28252	1.00	2.12	1.00	1.12
28253	1.00	2.12	1.00	1.12
28254	1.00	2.12	1.00	1.12
28255	1.00	2.12	1.00	1.12
28256	1.00	2.12	1.00	34.24
28257	17.15	33.34	13.35	34.24
28258	17.15	33.34	13.35	34.24
28259	17.15	33.34	13.35	34.24
28260	17.15	33.34	13.35	34.24
28261	17.15	33.34	13.35	12.32
28262	8.53	34.05	5.48	12.32
28263	8.53	34.05	5.48	12.32
28264	8.53	34.05	5.48	12.32
28265	8.53	34.05	5.48	12.32
28266	8.53	34.05	5.48	17.60
28267	13.66	20.80	6.89	17.60
28268	13.66	20.80	6.89	17.60
28269	13.66	20.80	6.89	17.60
28270	13.66	20.80	6.89	17.60
28271	13.66	20.80	6.89	7.69
28272	7.44	8.75	3.25	7.69
28273	7.44	8.75	3.25	7.69
28274	7.44	8.75	3.25	7.69
28275	7.44	8.75	3.25	7.69
28276	7.44	8.75	3.25	23.84
28277	18.23	23.90	9.55	23.84
28278	18.23	23.90	9.55	23.84
28279	18.23	23.90	9.55	23.84
28280	18.23	23.90	9.55	23.84
28281	18.23	23.90	9.55	8.56
28282	6.22	10.39	2.70	8.56
28283	6.22	10.39	2.70	8.56
28284	6.22	10.39	2.70	8.56
28285	6.22	10.39	2.70	8.56
28286	6.22	10.39	2.70	54.31
28287	41.90	18.46	16.19	54.31
28288	41.90	18.46	16.19	54.31
28289	41.90	18.46	16.19	54.31
28290	41.90	18.46	16.19	54.31
28291	41.90	18.46	16.19	3.26
28292	2.51	1.09	0.97	3.26
28293	2.51	1.09	0.97	3.26
28294	2.51	1.09	0.97	3.26
28295	2.51	1.09	0.97	3.26
28296	2.51	1.09	0.97	2.85
28297	1.90	1.90	0.95	2.85
28298	1.90	1.90	0.95	2.85
28299	1.90	1.90	0.95	2.85
28300	1.90	1.90	0.95	2.85
28301	1.90	1.90	0.95	0.16
28302	0.10	0.10	0.05	0.16
28303	0.10	0.10	0.05	0.16
28304	0.10	0.10	0.05	0.16
28305	0.10	0.10	0.05	0.16
28306	0.10	0.10	0.05	2.84
28307	1.90	2.85	0.95	2.84
28308	1.90	2.85	0.95	2.84
28309	1.90	2.85	0.95	2.84
28310	1.90	2.85	0.95	2.84
28311	1.90	2.85	0.95	0.20
28312	0.13	0.20	0.07	0.20
28313	0.13	0.20	0.07	0.20
28314	0.13	0.20	0.07	0.20
28315	0.13	0.20	0.07	0.20
28316	0.13	0.20	0.07	7.57
28317	14.19	25.54	4.73	7.57
28318	14.19	25.54	4.73	7.57
28319	14.19	25.54	4.73	7.57
28320	14.19	25.54	4.73	7.57
28321	14.19	25.54	4.73	0.53
28322	1.00	1.79	0.33	0.53
28323	1.00	1.79	0.33	0.53
28324	1.00	1.79	0.33	0.53
28325	1.00	1.79	0.33	0.53
28326	1.00	1.79	0.33	4.73
28327	0.95	2.84	1.89	4.73
28328	0.95	2.84	1.89	4.73
28329	0.95	2.84	1.89	4.73
28330	0.95	2.84	1.89	4.73
28331	0.95	2.84	1.89	0.27
28332	0.05	0.16	0.11	0.27
28333	0.05	0.16	0.11	0.27
28334	0.05	0.16	0.11	0.27
28335	0.05	0.16	0.11	0.27
28336	0.05	0.16	0.11	3.77
28337	1.89	2.83	1.89	3.77
28338	1.89	2.83	1.89	3.77
28339	1.89	2.83	1.89	3.77
28340	1.89	2.83	1.89	3.77
28341	1.89	2.83	1.89	0.23
28342	0.11	0.17	0.11	0.23
28343	0.11	0.17	0.11	0.23
28344	0.11	0.17	0.11	0.23
28345	0.11	0.17	0.11	0.23
28346	0.11	0.17	0.11	4.75
28347	0.95	2.85	0.95	4.75
28348	0.95	2.85	0.95	4.75
28349	0.95	2.85	0.95	4.75
28350	0.95	2.85	0.95	4.75
28351	0.95	2.85	0.95	0.29
28352	0.06	0.17	0.06	0.29
28353	0.06	0.17	0.06	0.29
28354	0.06	0.17	0.06	0.29
28355	0.06	0.17	0.06	0.29
28356	0.06	0.17	0.06	2.84
28357	3.79	2.84	0.95	2.84
28358	3.79	2.84	0.95	2.84
28359	3.79	2.84	0.95	2.84
28360	3.79	2.84	0.95	2.84
28361	3.79	2.84	0.95	0.15
28362	0.20	0.15	0.05	0.15
28363	0.20	0.15	0.05	0.15
28364	0.20	0.15	0.05	0.15
28365	0.20	0.15	0.05	0.15
28366	0.20	0.15	0.05	31.16
28367	12.28	30.21	13.22	31.16
28368	12.28	30.21	13.22	31.16
28369	12.28	30.21	13.22	31.16
28370	12.28	30.21	13.22	31.16
28371	12.28	30.21	13.22	1.80
28372	0.71	1.74	0.76	1.80
28373	0.71	1.74	0.76	1.80
28374	0.71	1.74	0.76	1.80
28375	0.71	1.74	0.76	1.80
28376	0.71	1.74	0.76	4.70
28377	1.88	2.82	1.88	4.70
28378	1.88	2.82	1.88	4.70
28379	1.88	2.82	1.88	4.70
28380	1.88	2.82	1.88	4.70
28381	1.88	2.82	1.88	0.28
28382	0.11	0.17	0.11	0.28
28383	0.11	0.17	0.11	0.28
28384	0.11	0.17	0.11	0.28
28385	0.11	0.17	0.11	0.28
28386	0.11	0.17	0.11	1.89
28387	1.89	0.95	0.95	1.89
28388	1.89	0.95	0.95	1.89
28389	1.89	0.95	0.95	1.89
28390	1.89	0.95	0.95	1.89
28391	1.89	0.95	0.95	0.10
28392	0.10	0.05	0.05	0.10
28393	0.10	0.05	0.05	0.10
28394	0.10	0.05	0.05	0.10
28395	0.10	0.05	0.05	0.10
28396	0.10	0.05	0.05	5.66
28397	1.89	1.89	0.94	5.66
28398	1.89	1.89	0.94	5.66
28399	1.89	1.89	0.94	5.66
28400	1.89	1.89	0.94	5.66
28401	1.89	1.89	0.94	0.32
28402	0.11	0.11	0.05	0.32
28403	0.11	0.11	0.05	0.32
28404	0.11	0.11	0.05	0.32
28405	0.11	0.11	0.05	0.32
28406	0.11	0.11	0.05	1.90
28407	1.90	2.85	0.95	1.90
28408	1.90	2.85	0.95	1.90
28409	1.90	2.85	0.95	1.90
28410	1.90	2.85	0.95	1.90
28411	1.90	2.85	0.95	0.11
28412	0.11	0.16	0.05	0.11
28413	0.11	0.16	0.05	0.11
28414	0.11	0.16	0.05	0.11
28415	0.11	0.16	0.05	0.11
28416	0.11	0.16	0.05	3.76
28417	2.82	2.82	1.88	3.76
28418	2.82	2.82	1.88	3.76
28419	2.82	2.82	1.88	3.76
28420	2.82	2.82	1.88	3.76
28421	2.82	2.82	1.88	0.22
28422	0.16	0.16	0.11	0.22
28423	0.16	0.16	0.11	0.22
28424	0.16	0.16	0.11	0.22
28425	0.16	0.16	0.11	0.22
28426	0.16	0.16	0.11	2.84
28427	2.84	2.84	1.89	2.84
28428	2.84	2.84	1.89	2.84
28429	2.84	2.84	1.89	2.84
28430	2.84	2.84	1.89	2.84
28431	2.84	2.84	1.89	0.15
28432	0.15	0.15	0.10	0.15
28433	0.15	0.15	0.10	0.15
28434	0.15	0.15	0.10	0.15
28435	0.15	0.15	0.10	0.15
28436	0.15	0.15	0.10	4.74
28437	2.85	0.95	1.90	4.74
28438	2.85	0.95	1.90	4.74
28439	2.85	0.95	1.90	4.74
28440	2.85	0.95	1.90	4.74
28441	2.85	0.95	1.90	0.27
28442	0.16	0.05	0.11	0.27
28443	0.16	0.05	0.11	0.27
28444	0.16	0.05	0.11	0.27
28445	0.16	0.05	0.11	0.27
28446	0.16	0.05	0.11	2.84
28447	0.95	2.84	0.95	2.84
28448	0.95	2.84	0.95	2.84
28449	0.95	2.84	0.95	2.84
28450	0.95	2.84	0.95	2.84
28451	0.95	2.84	0.95	0.18
28452	0.06	0.18	0.06	0.18
28453	0.06	0.18	0.06	0.18
28454	0.06	0.18	0.06	0.18
28455	0.06	0.18	0.06	0.18
28456	0.06	0.18	0.06	2.85
28457	0.95	1.90	1.90	2.85
28458	0.95	1.90	1.90	2.85
28459	0.95	1.90	1.90	2.85
28460	0.95	1.90	1.90	2.85
28461	0.95	1.90	1.90	0.15
28462	0.05	0.10	0.10	0.15
28463	0.05	0.10	0.10	0.15
28464	0.05	0.10	0.10	0.15
28465	0.05	0.10	0.10	0.15
28466	0.05	0.10	0.10	3.78
28467	1.89	3.78	0.95	3.78
28468	1.89	3.78	0.95	3.78
28469	1.89	3.78	0.95	3.78
28470	1.89	3.78	0.95	3.78
28471	1.89	3.78	0.95	0.22
28472	0.11	0.22	0.06	0.22
28473	0.11	0.22	0.06	0.22
28474	0.11	0.22	0.06	0.22
28475	0.11	0.22	0.06	0.22
28476	0.11	0.22	0.06	1.89
28477	1.89	4.73	1.89	1.89
28478	1.89	4.73	1.89	1.89
28479	1.89	4.73	1.89	1.89
28480	1.89	4.73	1.89	1.89
28481	1.89	4.73	1.89	0.10
28482	0.10	0.24	0.10	0.10
28483	0.10	0.24	0.10	0.10
28484	0.10	0.24	0.10	0.10
28485	0.10	0.24	0.10	0.10
28486	0.10	0.24	0.10	4.68
28487	1.87	1.87	1.87	4.68
28488	1.87	1.87	1.87	4.68
28489	1.87	1.87	1.87	4.68
28490	1.87	1.87	1.87	4.68
28491	1.87	1.87	1.87	0.29
28492	0.12	0.12	0.12	0.29
28493	0.12	0.12	0.12	0.29
28494	0.12	0.12	0.12	0.29
28495	0.12	0.12	0.12	0.29
28496	0.12	0.12	0.12	3.79
28497	1.90	1.90	2.84	3.79
28498	1.90	1.90	2.84	3.79
28499	1.90	1.90	2.84	3.79
28500	1.90	1.90	2.84	3.79
28501	1.90	1.90	2.84	0.23
28502	0.11	0.11	0.17	0.23
28503	0.11	0.11	0.17	0.23
28504	0.11	0.11	0.17	0.23
28505	0.11	0.11	0.17	0.23
28506	0.11	0.11	0.17	1.87
28507	0.94	1.87	1.87	1.87
28508	0.94	1.87	1.87	1.87
28509	0.94	1.87	1.87	1.87
28510	0.94	1.87	1.87	1.87
28511	0.94	1.87	1.87	0.11
28512	0.06	0.11	0.11	0.11
28513	0.06	0.11	0.11	0.11
28514	0.06	0.11	0.11	0.11
28515	0.06	0.11	0.11	0.11
28516	0.06	0.11	0.11	0.00
28517	0.00	0.94	0.00	0.00
28518	0.00	0.94	0.00	0.00
28519	0.00	0.94	0.00	0.00
28520	0.00	0.94	0.00	0.00
28521	0.00	0.94	0.00	0.00
28522	0.00	0.09	0.00	0.00
28523	0.00	0.09	0.00	0.00
28524	0.00	0.09	0.00	0.00
28525	0.00	0.09	0.00	0.00
28526	0.00	0.09	0.00	1.90
28527	2.84	2.84	1.90	1.90
28528	2.84	2.84	1.90	1.90
28529	2.84	2.84	1.90	1.90
28530	2.84	2.84	1.90	1.90
28531	2.84	2.84	1.90	0.11
28532	0.16	0.16	0.11	0.11
28533	0.16	0.16	0.11	0.11
28534	0.16	0.16	0.11	0.11
28535	0.16	0.16	0.11	0.11
28536	0.16	0.16	0.11	2.86
28537	1.90	1.90	0.95	2.86
28538	1.90	1.90	0.95	2.86
28539	1.90	1.90	0.95	2.86
28540	1.90	1.90	0.95	2.86
28541	1.90	1.90	0.95	13.54
28542	3.92	5.83	5.79	13.54
28543	3.92	5.83	5.79	13.54
28544	3.92	5.83	5.79	13.54
28545	3.92	5.83	5.79	13.54
28546	3.92	5.83	5.79	19.76
28547	7.84	14.64	4.08	19.76
28548	7.84	14.64	4.08	19.76
28549	7.84	14.64	4.08	19.76
28550	7.84	14.64	4.08	19.76
28551	7.84	14.64	4.08	0.77
28552	0.31	0.58	0.15	0.77
28553	0.31	0.58	0.15	0.77
28554	0.31	0.58	0.15	0.77
28555	0.31	0.58	0.15	0.77
28556	0.31	0.58	0.15	4.79
28557	2.88	3.84	2.88	4.79
28558	2.88	3.84	2.88	4.79
28559	2.88	3.84	2.88	4.79
28560	2.88	3.84	2.88	4.79
28561	2.88	3.84	2.88	0.23
28562	0.14	0.18	0.14	0.23
28563	0.14	0.18	0.14	0.23
28564	0.14	0.18	0.14	0.23
28565	0.14	0.18	0.14	0.23
28566	0.14	0.18	0.14	4.81
28567	1.92	1.92	1.92	4.81
28568	1.92	1.92	1.92	4.81
28569	1.92	1.92	1.92	4.81
28570	1.92	1.92	1.92	4.81
28571	1.92	1.92	1.92	0.21
28572	0.08	0.08	0.08	0.21
28573	0.08	0.08	0.08	0.21
28574	0.08	0.08	0.08	0.21
28575	0.08	0.08	0.08	0.21
28576	0.08	0.08	0.08	1.91
28577	1.91	1.91	0.96	1.91
28578	1.91	1.91	0.96	1.91
28579	1.91	1.91	0.96	1.91
28580	1.91	1.91	0.96	1.91
28581	1.91	1.91	0.96	0.08
28582	0.08	0.08	0.04	0.08
28583	0.08	0.08	0.04	0.08
28584	0.08	0.08	0.04	0.08
28585	0.08	0.08	0.04	0.08
28586	0.08	0.08	0.04	1.92
28587	0.96	2.88	0.96	1.92
28588	0.96	2.88	0.96	1.92
28589	0.96	2.88	0.96	1.92
28590	0.96	2.88	0.96	1.92
28591	0.96	2.88	0.96	0.08
28592	0.04	0.12	0.04	0.08
28593	0.04	0.12	0.04	0.08
28594	0.04	0.12	0.04	0.08
28595	0.04	0.12	0.04	0.08
28596	0.04	0.12	0.04	3.84
28597	1.92	2.88	1.92	3.84
28598	1.92	2.88	1.92	3.84
28599	1.92	2.88	1.92	3.84
28600	1.92	2.88	1.92	3.84
28601	1.92	2.88	1.92	0.17
28602	0.09	0.13	0.09	0.17
28603	0.09	0.13	0.09	0.17
28604	0.09	0.13	0.09	0.17
28605	0.09	0.13	0.09	0.17
28606	0.09	0.13	0.09	3.84
28607	1.92	2.88	1.92	3.84
28608	1.92	2.88	1.92	3.84
28609	1.92	2.88	1.92	3.84
28610	1.92	2.88	1.92	3.84
28611	1.92	2.88	1.92	0.17
28612	0.08	0.13	0.08	0.17
28613	0.08	0.13	0.08	0.17
28614	0.08	0.13	0.08	0.17
28615	0.08	0.13	0.08	0.17
28616	0.08	0.13	0.08	1.92
28617	1.92	1.92	1.92	1.92
28618	1.92	1.92	1.92	1.92
28619	1.92	1.92	1.92	1.92
28620	1.92	1.92	1.92	1.92
28621	1.92	1.92	1.92	0.08
28622	0.08	0.08	0.08	0.08
28623	0.08	0.08	0.08	0.08
28624	0.08	0.08	0.08	0.08
28625	0.08	0.08	0.08	0.08
28626	0.08	0.08	0.08	1.92
28627	1.92	2.88	1.92	1.92
28628	1.92	2.88	1.92	1.92
28629	1.92	2.88	1.92	1.92
28630	1.92	2.88	1.92	1.92
28631	1.92	2.88	1.92	0.08
28632	0.08	0.12	0.08	0.08
28633	0.08	0.12	0.08	0.08
28634	0.08	0.12	0.08	0.08
28635	0.08	0.12	0.08	0.08
28636	0.08	0.12	0.08	1.92
28637	1.92	1.92	0.96	1.92
28638	1.92	1.92	0.96	1.92
28639	1.92	1.92	0.96	1.92
28640	1.92	1.92	0.96	1.92
28641	1.92	1.92	0.96	0.08
28642	0.08	0.08	0.04	0.08
28643	0.08	0.08	0.04	0.08
28644	0.08	0.08	0.04	0.08
28645	0.08	0.08	0.04	0.08
28646	0.08	0.08	0.04	4.79
28647	0.96	2.88	1.92	4.79
28648	0.96	2.88	1.92	4.79
28649	0.96	2.88	1.92	4.79
28650	0.96	2.88	1.92	4.79
28651	0.96	2.88	1.92	0.20
28652	0.04	0.12	0.08	0.20
28653	0.04	0.12	0.08	0.20
28654	0.04	0.12	0.08	0.20
28655	0.04	0.12	0.08	0.20
28656	0.04	0.12	0.08	3.85
28657	2.88	2.88	1.92	3.85
28658	2.88	2.88	1.92	3.85
28659	2.88	2.88	1.92	3.85
28660	2.88	2.88	1.92	3.85
28661	2.88	2.88	1.92	0.15
28662	0.11	0.11	0.08	0.15
28663	0.11	0.11	0.08	0.15
28664	0.11	0.11	0.08	0.15
28665	0.11	0.11	0.08	0.15
28666	0.11	0.11	0.08	5.76
28667	2.88	1.92	0.96	5.76
28668	2.88	1.92	0.96	5.76
28669	2.88	1.92	0.96	5.76
28670	2.88	1.92	0.96	5.76
28671	2.88	1.92	0.96	0.25
28672	0.12	0.08	0.04	0.25
28673	0.12	0.08	0.04	0.25
28674	0.12	0.08	0.04	0.25
28675	0.12	0.08	0.04	0.25
28676	0.12	0.08	0.04	3.84
28677	0.96	1.92	0.96	3.84
28678	0.96	1.92	0.96	3.84
28679	0.96	1.92	0.96	3.84
28680	0.96	1.92	0.96	3.84
28681	0.96	1.92	0.96	0.16
28682	0.04	0.08	0.04	0.16
28683	0.04	0.08	0.04	0.16
28684	0.04	0.08	0.04	0.16
28685	0.04	0.08	0.04	0.16
28686	0.04	0.08	0.04	4.80
28687	1.92	1.92	0.96	4.80
28688	1.92	1.92	0.96	4.80
28689	1.92	1.92	0.96	4.80
28690	1.92	1.92	0.96	4.80
28691	1.92	1.92	0.96	0.20
28692	0.08	0.08	0.04	0.20
28693	0.08	0.08	0.04	0.20
28694	0.08	0.08	0.04	0.20
28695	0.08	0.08	0.04	0.20
28696	0.08	0.08	0.04	1.91
28697	1.91	1.91	0.95	1.91
28698	1.91	1.91	0.95	1.91
28699	1.91	1.91	0.95	1.91
28700	1.91	1.91	0.95	1.91
28701	1.91	1.91	0.95	0.09
28702	0.09	0.09	0.04	0.09
28703	0.09	0.09	0.04	0.09
28704	0.09	0.09	0.04	0.09
28705	0.09	0.09	0.04	0.09
28706	0.09	0.09	0.04	1.92
28707	1.92	1.92	1.92	1.92
28708	1.92	1.92	1.92	1.92
28709	1.92	1.92	1.92	1.92
28710	1.92	1.92	1.92	1.92
28711	1.92	1.92	1.92	0.10
28712	0.10	0.10	0.10	0.10
28713	0.10	0.10	0.10	0.10
28714	0.10	0.10	0.10	0.10
28715	0.10	0.10	0.10	0.10
28716	0.10	0.10	0.10	1.92
28717	0.96	2.87	0.96	1.92
28718	0.96	2.87	0.96	1.92
28719	0.96	2.87	0.96	1.92
28720	0.96	2.87	0.96	1.92
28721	0.96	2.87	0.96	0.10
28722	0.05	0.14	0.05	0.10
28723	0.05	0.14	0.05	0.10
28724	0.05	0.14	0.05	0.10
28725	0.05	0.14	0.05	0.10
28726	0.05	0.14	0.05	3.86
28727	1.93	0.96	0.96	3.86
28728	1.93	0.96	0.96	3.86
28729	1.93	0.96	0.96	3.86
28730	1.93	0.96	0.96	3.86
28731	1.93	0.96	0.96	0.14
28732	0.07	0.03	0.03	0.14
28733	0.07	0.03	0.03	0.14
28734	0.07	0.03	0.03	0.14
28735	0.07	0.03	0.03	0.14
28736	0.07	0.03	0.03	5.79
28737	2.89	2.89	0.96	5.79
28738	2.89	2.89	0.96	5.79
28739	2.89	2.89	0.96	5.79
28740	2.89	2.89	0.96	5.79
28741	2.89	2.89	0.96	81.02
28742	2.04	4.92	4.85	81.02
28743	2.04	4.92	4.85	81.02
28744	2.04	4.92	4.85	81.02
28745	2.04	4.92	4.85	81.02
28746	2.04	4.92	4.85	32.16
28747	13.52	47.24	10.76	32.16
28748	13.52	47.24	10.76	32.16
28749	13.52	47.24	10.76	32.16
28750	13.52	47.24	10.76	32.16
28751	13.52	47.24	10.76	19.46
28752	10.17	51.88	7.17	19.46
28753	10.17	51.88	7.17	19.46
28754	10.17	51.88	7.17	19.46
28755	10.17	51.88	7.17	19.46
28756	10.17	51.88	7.17	58.31
28757	13.84	22.28	8.92	58.31
28758	13.84	22.28	8.92	58.31
28759	13.84	22.28	8.92	58.31
28760	13.84	22.28	8.92	58.31
28761	13.84	22.28	8.92	11.09
28762	8.25	61.28	4.21	11.09
28763	8.25	61.28	4.21	11.09
28764	8.25	61.28	4.21	11.09
28765	8.25	61.28	4.21	11.09
28766	8.25	61.28	4.21	14.77
28767	8.96	58.19	5.92	14.77
28768	8.96	58.19	5.92	14.77
28769	8.96	58.19	5.92	14.77
28770	8.96	58.19	5.92	14.77
28771	8.96	58.19	5.92	2.58
28772	1.36	3.54	0.27	2.58
28773	1.36	3.54	0.27	2.58
28774	1.36	3.54	0.27	2.58
28775	1.36	3.54	0.27	2.58
28776	1.36	3.54	0.27	2.00
28777	1.96	1.00	0.96	2.00
28778	1.96	1.00	0.96	2.00
28779	1.96	1.00	0.96	2.00
28780	1.96	1.00	0.96	2.00
28781	1.96	1.00	0.96	0.09
28782	0.09	0.04	0.04	0.09
28783	0.09	0.04	0.04	0.09
28784	0.09	0.04	0.04	0.09
28785	0.09	0.04	0.04	0.09
28786	0.09	0.04	0.04	4.82
28787	1.93	2.89	1.93	4.82
28788	1.93	2.89	1.93	4.82
28789	1.93	2.89	1.93	4.82
28790	1.93	2.89	1.93	4.82
28791	1.93	2.89	1.93	0.20
28792	0.08	0.12	0.08	0.20
28793	0.08	0.12	0.08	0.20
28794	0.08	0.12	0.08	0.20
28795	0.08	0.12	0.08	0.20
28796	0.08	0.12	0.08	5.71
28797	2.85	2.85	1.90	5.71
28798	2.85	2.85	1.90	5.71
